Name,SMILES,Property
hep0015,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OC[C@H]3O[C@@H](OC(=O)[C@@]45CC[C@]6(C)[C@H](C[C@H]7OC(=O)C[C@@H](O)[C@@]8(C)[C@@H](CC[C@]6(C)[C@H]78)C(=C)C)[C@H]4[C@@H](C[C@@H]5O)C(=C)C)[C@H](O)[C@@H](O)[C@@H]3O)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,1
hep0016,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OC[C@H]3O[C@@H](OC(=O)[C@]45CC[C@H]([C@@H]4[C@H]6C[C@H]7OC(=O)C[C@@H](O)[C@@]8(C)[C@@H](CC[C@](C)([C@H]78)[C@]6(C)CC5)C(=C)C)C(=C)C)[C@H](O)[C@@H](O)[C@@H]3O)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,1
hep0017,CC(=C)[C@@H]1C[C@H](O)[C@@]2(CC[C@]3(C)[C@H](C[C@@H](O)[C@@H]4[C@@]5(C)[C@@H](CC(=O)O)OC(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)O,1
hep0018,CC(=C)[C@@H]1C[C@H](O)[C@@]2(CC[C@]3(C)[C@H](C[C@H]4OC(=O)C[C@@H](O)[C@@]5(C)[C@@H](CC[C@]3(C)[C@H]45)C(=C)C)[C@@H]12)C(=O)O,1
hep0019,CC(=C)[C@@H]1C[C@H](O)[C@@]2(CC[C@]3(C)[C@H](C[C@H]4OC(=O)C[C@@H](O)[C@@]5(C)[C@@H](CC[C@]3(C)[C@H]45)C(=C)C)[C@@H]12)C(=O)O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O,1
hep0020,CC(=C)[C@@H]1C[C@H](O)[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)[C@@H](CC(=O)O)OC(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O,1
hep0021,CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](C[C@H]4OC(=O)C[C@@H](O)[C@@]5(C)[C@@H](CC[C@]3(C)[C@H]45)C(=C)C)[C@@H]12)C(=O)O[C@@H]6O[C@H](CO[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6O,1
hep0022,CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@](C)(CCC(=O)O)[C@@H](CC[C@@]34C)C(=C)C)[C@@H]12)C(=O)O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O,1
hep0023,CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)[C@@H](CC(=O)O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)OC(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)O,1
hep0024,CC(C)[C@@H]1CC[C@]2(C)[C@H](CC[C@@H]3[C@H]4[C@@H](CC[C@@]4(CC[C@@]23C)C(=O)O)C(=C)C)[C@@]1(C)CCC(=O)O,1
hep0025,CC1=C2[C@H](C[C@@]3(C)[C@@H]4C[C@@H]4C(=C3[C@H]2O)C=O)OC1=O,1
hep0026,CC1=C2[C@H](C[C@@]3(C)[C@@H]4C[C@@H]4C5=C3[C@H]2O[C@@H]5O)OC1=O,1
hep0027,CC1=C2C[C@@H]3[C@@](C)(C[C@@H]2OC1=O)[C@@H]4C[C@@H]4[C@]3(O)CO,1
hep0028,CC1=C2C[C@H]3[C@](C)(O)CC[C@@H](O)[C@]3(C)C[C@]2(O)OC1=O,1
hep0029,CC1=C2C[C@H]3C(=C)[C@H]4C[C@H]4[C@]3(C)C[C@]2(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)OC1=O,1
hep0030,CC1=C2CC3=C(CO)[C@H]4C[C@H]4[C@]3(C)C[C@@H]2OC1=O,1
hep0031,CO[C@@]12OC(=O)C(=C1C[C@H]3[C@H](COC(=O)C)[C@H]4C[C@H]4[C@]3(C)[C@@H]2O)CO,1
hep0032,COC(=O)C[C@H]1OC(C)(C)[C@@H]2CC[C@]3(C)[C@H]([C@H](O)C[C@@H]4[C@H]5[C@@H](C[C@H](O)[C@@]5(CC[C@@]34C)C(=O)O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(=C)C)[C@@]12C,1
hep0033,COC(=O)C[C@H]1OC(C)(C)[C@@H]2CC[C@]3(C)[C@H]([C@H](O)C[C@@H]4[C@H]5[C@@H](CC[C@@]5(CC[C@@]34C)C(=O)O)C(=C)C)[C@@]12C,1
hep0034,COC(=O)C[C@H]1OC(C)(C)[C@@H]2CC[C@]3(C)[C@H]([C@H](O)C[C@@H]4[C@H]5[C@@H](CC[C@@]5(CC[C@@]34C)C(=O)O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(=C)C)[C@@]12C,1
hep0035,COC(=O)CC[C@@]1(C)[C@@H](CC[C@]2(C)[C@@H]1CC[C@@H]3[C@H]4[C@@H](C[C@H](O)[C@@]4(CC[C@@]23C)C(=O)O)C(=C)C)C(=C)C,1
hep0036,COC(=O)CCC(=O)OCC1=C2[C@H](O)C3[C@](O)(COC(=O)\C(=C\C)\C)[C@H]4C[C@H]4[C@]3(C)[C@@H]5CC6=C7[C@H](\C(=C(/C)\C(=O)OC)\C(=O)[C@H](O)[C@@]7(C)[C@@H]8C[C@H]68)[C@]25OC1=O,1
hep0037,CSCC[C@H](N)C(=O)NCCNC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C3=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)C)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC2,1
hep0038,CC(C)[C@H](NC(=O)OCC1c2ccccc2c3ccccc13)C(=O)N[C@@H](CO)Cc4ccccc4,1
hep0039,COc1ccc(cc1N)c2cnoc2c3cc(OC)c(OC)c(OC)c3,1
hep0040,C[C@H](CC(=O)C[C@@H](C)C(=O)O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC3=O,1
hep0041,C[C@H](CCC(=O)O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4C[C@@H]3O,1
hep0042,OC[C@H](Cc1ccccc1)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)OCC3c4ccccc4c5ccccc35,1
hep0043,C[C@H](CCC(=O)O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4C[C@@H]3O,1
hep0044,COc1ccc(\C=C(/C)\C(=O)c2cc(OC)c(OC)c(OC)c2)cc1O,1
hep0045,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](COC(=O)c3ccccc3)Cc4ccccc4)OCC5c6ccccc6c7ccccc57,1
hep0046,OC[C@@H](Cc1ccccc1)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)OCC3c4ccccc4c5ccccc35,1
hep0047,O=C(N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@@H](COC(=O)c3ccccc3)Cc4ccccc4)OCC5c6ccccc6c7ccccc57,1
hep0048,CC(=O)OC[C@H](Cc1ccccc1)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)OCC4c5ccccc5c6ccccc46,1
hep0049,OC[C@@H](Cc1ccccc1)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)OCC4c5ccccc5c6ccccc46,1
hep0050,CCCCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@@H](O1)[C@H](O)CC[C@H](O)CCCCCCCC2=C[C@H](C)OC2=O,1
hep0051,CC(=O)OC[C@@H](Cc1ccccc1)NC(=O)[C@H](Cc2ccccc2)NC(=O)OCC3c4ccccc4c5ccccc35,1
hep0052,CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)n6ccnc6,1
hep0053,CC(C)[C@H]1NC(=O)[C@H](OC(=O)[C@@H](NC(=O)[C@H](C)OC(=O)[C@H](NC(=O)[C@H](OC(=O)[C@@H](NC(=O)[C@H](C)OC(=O)[C@H](NC(=O)[C@H](OC(=O)[C@@H](NC(=O)[C@H](C)OC1=O)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C,1
hep0054,COc1ccc(CN(CCO)Cc2ccc(cc2)C(=O)Nc3ccccc3N)cc1,1
hep0055,Nc1ccccc1NC(=O)c2ccc(CN(CCO)Cc3ccc4OCOc4c3)cc2,1
hep0056,CC(C)[C@H](NC(=O)OCC1c2ccccc2c3ccccc13)C(=O)N[C@H](CO)Cc4ccccc4,1
hep0057,Nc1ccccc1NC(=O)c2ccc(CN(CCO)Cc3ccc(F)c(F)c3)cc2,1
hep0058,CCCCCCCC(O)C(O)CC[C@H](O)[C@@H]1CC[C@@H](CCCCCCCCCC[C@@H](O)CC2=C[C@H](C)OC2=O)O1,1
hep0059,Nc1ccccc1NC(=O)c2ccc(CN(CCO)Cc3ccccc3)cc2,1
hep0060,Cc1nc2C(=O)C(=CC(=O)c2s1)Nc3ccc(O)cc3,1
hep0061,COc1ccc(NC2=CC(=O)c3sc(C)nc3C2=O)cc1,1
hep0062,CC(=O)OC[C@@H](Cc1ccccc1)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)OCC4c5ccccc5c6ccccc46,1
hep0063,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](COC(=O)c3ccccc3)Cc4ccccc4)OCC5c6ccccc6c7ccccc57,1
hep0064,COc1ccc(cc1O)c2cnoc2c3cc(OC)c(OC)c(OC)c3,1
hep0065,OC[C@@H](Cc1ccccc1)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)OCC4c5ccccc5c6ccccc46,1
hep0066,CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@H]4[C@@]3(C)CC[C@H]5C(C)(C)C(=O)C=C[C@]45C)[C@@H]12)C(=O)n6ccnc6,1
hep0067,CC(=O)OC[C@H](Cc1ccccc1)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)OCC4c5ccccc5c6ccccc46,1
hep0068,CC(=O)OC[C@@H](Cc1ccccc1)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)OCC3c4ccccc4c5ccccc35,1
hep0069,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](COC(=O)c2ccccc2)Cc3ccccc3)OCC4c5ccccc5c6ccccc46,1
hep0070,OC[C@H](Cc1ccccc1)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)OCC4c5ccccc5c6ccccc46,1
hep0071,Cc1nc2C(=O)C(=CC(=O)c2s1)Nc3ccc(I)cc3,1
hep0072,CC(=C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)n6ccnc6)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12,1
hep0073,OC[C@H](Cc1ccccc1)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)OCC4c5ccccc5c6ccccc46,1
hep0074,CC(=O)OC[C@@H](Cc1ccccc1)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)OCC4c5ccccc5c6ccccc46,1
hep0075,Cc1nc2C(=O)C(=CC(=O)c2s1)Nc3ccc(Br)cc3,1
hep0076,Nc1ccc(cc1F)C2=CC(=O)c3c(N)c(F)cc(F)c3O2,1
hep0077,CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)n6ccnc6)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)n7ccnc7,1
hep0078,CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5c(N)cccc5nc34)C2=O,1
hep0079,Cn1cc(CN(CCO)Cc2ccc(cc2)C(=O)Nc3ccccc3N)c4ccccc14,1
hep0080,CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C=C(OC(=O)n6ccnc6)C(=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)n7ccnc7,1
hep0081,COc1cc(OC)c2c(O[C@]3([C@@H](C[C@@H](O)[C@@]23O)c4ccccc4)c5ccc(Br)cc5)c1,1
hep0082,CC(=C)[C@@H]1CC[C@]2(COC(=O)n3ccnc3)CC[C@]4(C)[C@H](CC[C@@H]5[C@@]6(C)CC[C@H](O)C(C)(C)[C@@H]6CC[C@@]45C)[C@@H]12,1
hep0083,CC(C)[C@H]1NC(=O)[C@H](OC(=O)[C@@H](NC(=O)[C@H](C)OC(=O)[C@H](NC(=O)[C@H](OC(=O)[C@@H](NC(=O)[C@H](C)OC(=O)[C@H](NC(=O)[C@H](OC(=O)[C@@H](NC(=O)[C@H](C)OC1=O)C(C)C)C(C)C)C(C)(C)O)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C,1
hep0084,COC(=O)[C@]12CC[C@H]([C@@H]1[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)n6ccnc6)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC2)C(=C)C,1
hep0085,COc1ccc(cc1)c2cnoc2c3cc(OC)c(OC)c(OC)c3,1
hep0086,CC(C)[C@H]1NC(=O)[C@H](OC(=O)[C@@H](NC(=O)[C@H](C)OC(=O)[C@H](NC(=O)[C@H](OC(=O)[C@@H](NC(=O)[C@H](C)OC(=O)[C@H](NC(=O)[C@H](OC(=O)[C@@H](NC(=O)[C@H](C)OC1=O)C(C)C)C(C)C)C(C)C)C(C)(C)O)C(C)C)C(C)C)C(C)C)C(C)C,1
hep0087,COc1ccc(cc1N)C2=C(C(=O)C2=O)c3cc(OC)c(OC)c(OC)c3,1
hep0088,CCCCCCC(O)CCC[C@H](O)[C@H]1CC[C@@H](O1)[C@H](O)CC[C@@H](O)[C@H](O)CCCCCCCCCCCCC2=C[C@H](C)OC2=O,1
hep0089,COc1cc(cc(OC)c1OC)C2=C(C(=O)C2=O)c3ccc4[nH]ccc4c3,1
hep0090,COc1cc(cc(OC)c1OC)C2=C(C(=O)C2=O)c3ccc4cc[nH]c4c3,1
hep0091,CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)n6ccnc6)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)O,1
hep0092,CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@H]4[C@@]3(C)CC[C@H]5C(C)(C)C(=O)C(=C[C@]45C)O)[C@@H]12)C(=O)n6ccnc6,1
hep0093,[O-][N+](=O)c1ccc2N(CC(=O)N\N=C\c3ccc(F)cc3)C(=N)N(CC(=O)N\N=C\c4ccc(F)cc4)c2c1,1
hep0094,COCC(=C)[C@@H]1CC[C@]2(COC(=O)n3ccnc3)CC[C@]4(C)[C@H](CC[C@@H]5[C@@]6(C)CC[C@H](O)C(C)(C)[C@@H]6CC[C@@]45C)[C@@H]12,1
hep0095,CC(C)[C@H]1NC(=O)[C@@H](NC(=O)C2=C(N)C(=O)C(=C3Oc4c(C)ccc(C(=O)N[C@H]5[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]6CCCN6C(=O)[C@H](NC5=O)C(C)C)c4N=C23)C)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]7CCCN7C1=O,1
hep0096,CCCN1COc2ccc3nc4C5=CC6=C(COC(=O)[C@]6(O)CC)C(=O)N5Cc4cc3c2C1,1
hep0097,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@@H]6NCO[C@@H]6[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,1
hep0098,CCCCCCCCCC[C@H](O)[C@@H](O)CC[C@H](O)[C@@H](O)CC[C@@H](O)[C@H]1CC[C@H](CCCCCCCCCC2=C[C@H](C)OC2=O)O1,1
hep0099,C[C@@H](C=O)[C@@H]1CC[C@]2(COC(=O)n3ccnc3)CC[C@]4(C)[C@H](CC[C@@H]5[C@@]6(C)CC[C@H](O)C(C)(C)[C@@H]6CC[C@@]45C)[C@@H]12,1
hep0100,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c2cccc3CCCCc23)B(O)O,1
hep0101,COc1cc(cc(OC)c1OC)c2oncc2c3ccc(OC)c(c3)[N+](=O)[O-],1
hep0102,COc1ccc(cc1O)C2=C(C(=O)C2=O)c3cc(OC)c(OC)c(OC)c3,1
hep0103,CC(C)[C@H](NC(=O)OCC1c2ccccc2c3ccccc13)C(=O)N[C@H](COC(=O)C)Cc4ccccc4,1
hep0104,CC(=O)OC[C@H](Cc1ccccc1)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)OCC3c4ccccc4c5ccccc35,1
hep0105,CO[C@@H]1C[C@H](C)O[C@@H](CC[C@H](C)[C@H](O)[C@H](C)[C@H]2OC(=O)\C=C\C(=C\C[C@H](O)C[C@H]3O[C@@H](CC=C3)C[C@H](OC)[C@@H](C)[C@@H](O)C[C@@H](O)[C@H](C)[C@H](OC(=O)\C=C\C(=C)[C@H](O)C[C@H](O)C[C@H]4O[C@@H](CC=C4)C[C@H](OC)[C@@H](C)[C@@H](O)C[C@@H](O)[C@@H]2C)[C@@H](C)[C@@H](O)[C@@H](C)CC[C@H]5C[C@@H](C[C@H](C)O5)OC)\C)C1,1
hep0106,COc1cccc(c1)c2ccc3c(N)c(sc3n2)C(=O)N,1
hep0107,COc1cc(OC)cc(c1)N2CCN(CC2)C(=O)Nc3nc4cccc(OC)c4nc3OC,1
hep0108,COc1cc(OC)cc(c1)N2CCN(CC2)C(=O)Nc3nc4cc(F)ccc4nc3OC,1
hep0109,COc1ccc(cc1)c2ccc3c(N)c(sc3n2)C(=O)N,1
hep0110,COCC(=C)[C@@H]1CC[C@]2(COC(=O)n3ccnc3)CC[C@]4(C)[C@H](CC[C@@H]5[C@@]6(C)CC[C@H](OC(=O)n7ccnc7)C(C)(C)[C@@H]6CC[C@@]45C)[C@@H]12,1
hep0111,CCCCOC(=O)Nc1ccc(COC(=O)N2CO[C@@H]3[C@H](C)O[C@H](C[C@H]23)O[C@H]4C[C@@](O)(Cc5c(O)c6C(=O)c7cccc(OC)c7C(=O)c6c(O)c45)C(=O)CO)cc1,1
hep0112,CCCCn1ccc2c3C(=O)C=C(Nc3ccc12)c4ccccc4,1
hep0113,CO[C@@H]1C[C@H](C)O[C@@H](CC[C@H](C)[C@H](O)[C@H](C)[C@H]2OC(=O)\C=C\C(=C\C[C@H](O)C[C@H]3O[C@@H](CC=C3)C[C@H](OC)[C@@H](C)[C@@H](O)C[C@@H](O)[C@H](C)[C@H](OC(=O)\C=C\C(=C\C[C@H](O)C[C@H]4O[C@@H](CC=C4)C[C@H](OC)[C@@H](C)[C@@H](O)C[C@@H](O)[C@@H]2C)\C)[C@@H](C)[C@@H](O)[C@@H](C)CC[C@H]5C[C@@H](C[C@H](C)O5)OC)\C)C1,1
hep0114,COC(=O)n1cnc2c(OC)ccc(c3ocnc3c4cc(OC)c(OC)c(OC)c4)c12,1
hep0115,O=C1C=C(Nc2ccc3c(ccn3CC4CC4)c12)c5ccccc5,1
hep0116,CC(C)[C@H](NC(=O)OCC1c2ccccc2c3ccccc13)C(=O)N[C@@H](COC(=O)C)Cc4ccccc4,1
hep0117,COc1nc2ccc(F)cc2nc1NC(=O)N3CCN(CC3)c4cc(C)cc(C)c4,1
hep0118,COC1=C(C)C(=O)C2=C([C@@H](COC(=O)N)[C@@]3(OC)[C@H]4N[C@H]4CN23)C1=O,1
hep0119,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c2cnccn2)B(O)O,1
hep0120,CO[C@@H]1C[C@H](C)O[C@@H](CC[C@H](C)[C@H](O)[C@H](C)[C@H]2OC(=O)\C=C\C(=C\C[C@H](O)C[C@H]3O[C@H](CC=C3)C[C@H](OC)[C@@H](C)[C@@H](O)C[C@@H](O)[C@H](C)[C@H](OC(=O)\C=C\C(=C\C[C@H](O)C[C@@H]4CCC[C@H](C[C@@H](C[C@@H](O)C[C@@H](O)[C@@H]2C)OC)O4)\C)[C@@H](C)[C@@H](O)[C@@H](C)CC[C@H]5C[C@@H](C[C@H](C)O5)OC)\C)C1,1
hep0121,COC(=O)n1cnc2c(ccc(OC)c12)c3ocnc3c4cc(OC)c(OC)c(OC)c4,1
hep0122,C[C@@H]1O[C@@H](OC(C)(C)[C@@H]2CC[C@@]3(C)CCC[C@@](C)(O)[C@@H]3C2)[C@H](O)[C@H](O)[C@H]1O,1
hep0123,C[C@@H](C=O)[C@@H]1CC[C@]2(COC(=O)n3ccnc3)CC[C@]4(C)[C@H](CC[C@@H]5[C@@]6(C)CC[C@H](OC(=O)n7ccnc7)C(C)(C)[C@@H]6CC[C@@]45C)[C@@H]12,1
hep0124,COc1cc(cc(OC)c1OC)[C@@H]2[C@H]3[C@@H](COC3=O)[C@H](OC(=O)CCC(=O)NCc4ccc(NS(=O)(=O)c5cccc6c(cccc56)N(C)C)cc4)c7cc8OCOc8cc27,1
hep0125,COc1ccc(\C=C/c2cc(OC)c(OC)c(OC)c2)cc1N,1
hep0126,COc1cc(cc(OC)c1OC)c2ncoc2c3ccc(OC)c4c3ncn4C,1
hep0127,CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5c6CN(COc6ccc5nc34)c7ccccc7)C2=O,1
hep0128,CCCCCn1ccc2c3C(=O)C=C(Nc3ccc12)c4ccccc4,1
hep0129,CO[C@@H]1C[C@H](C)O[C@@H](CC[C@H](C)[C@H](O)[C@H](C)[C@H]2OC(=O)\C=C\C(=C\C[C@H](O)C[C@H]3O[C@@H](CC=C3)C[C@H](OC)[C@@H](C)[C@@H](O)C[C@@H](O)[C@H](C)[C@H](OC(=O)\C=C\C(=C\C[C@H](O)C[C@H]4O[C@@H](CC=C4)C[C@H](O)[C@@H](C)[C@@H](O)C[C@@H](O)[C@@H]2C)\C)[C@@H](C)[C@@H](O)[C@@H](C)CC[C@H]5C[C@@H](C[C@H](C)O5)OC)\C)C1,1
hep0130,COC(=O)\C=C\c1ccc2N(Cc3ccc(OC)cc3)C(=O)C(=O)c2c1,1
hep0131,CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5cc(OCc6ccc(O[C@@H]7O[C@@H]([C@@H](O)[C@H](O)[C@H]7O)C(=O)O)c(c6)[N+](=O)[O-])ccc5nc34)C2=O,1
hep0132,COc1cc(OC)cc(c1)N2CCN(CC2)C(=O)Nc3nc4cccc(C)c4nc3OC,1
hep0133,COc1ccc(cc1O)c2oncc2c3cc(OC)c(OC)c(OC)c3,1
hep0134,COc1cc(cc(OC)c1OC)N2C(=O)C=CC=C2c3cccc(O)c3,1
hep0135,CO[C@@H]1C[C@H](C)O[C@@H](CC[C@H](C)[C@H](O)[C@H](C)[C@H]2OC(=O)\C=C\C(=C\C[C@H](O)C[C@@H]3CCC[C@H](C[C@H](OC)[C@@H](C)[C@@H](O)C[C@@H](O)[C@H](C)[C@H](O)[C@@H](C)[C@@H](OC(=O)\C=C\C(=C\C[C@H](O)C[C@H]4O[C@H](CC=C4)C[C@H](OC)[C@@H](C)[C@@H](O)C[C@@H](O)[C@@H]2C)\C)[C@@H](C)CC[C@H]5C[C@@H](C[C@H](C)O5)OC)O3)\C)C1,1
hep0136,CCCCCCCCCCCC(O)CCC[C@H](O)[C@H]1CC[C@@H](O1)[C@H]2CC[C@@H](O2)[C@H](O)CCCCCCCC3=C[C@H](C)OC3=O,1
hep0137,C[C@@H]1C[C@@H](O)[C@]2(O)O[C@@H]3C[C@@]4(C=O)[C@@H](CC[C@@H]5[C@@H]4CC[C@]6(C)[C@H](CC[C@]56O)C7=CC(=O)OC7)C[C@H]3O[C@@H]2O1,1
hep0138,CCCn1ccc2c3C(=O)C=C(Nc3ccc12)c4ccccc4,1
hep0139,COC(=O)\C=C\c1ccc2N(Cc3ccc(Br)cc3)C(=O)C(=O)c2c1,1
hep0140,COC(=O)\C=C\c1ccc2N(Cc3ccc(C)cc3)C(=O)C(=O)c2c1,1
hep0141,COC(=O)\C=C\c1ccc2N(Cc3ccc(Cl)cc3)C(=O)C(=O)c2c1,1
hep0142,COC(=O)\C=C\c1ccc2N(Cc3ccc(F)cc3)C(=O)C(=O)c2c1,1
hep0143,COC(=O)\C=C\c1ccc2N(Cc3ccccc3)C(=O)C(=O)c2c1,1
hep0144,O=C1C=C2Oc3ccc(cc3N=C2c4cccnc14)C#N,1
hep0145,Clc1ccc(OCCCCCCN2C(=O)C(N(/C/2=N/C#N)c3ccncc3)c4ccccc4)cc1,1
hep0146,COc1ccc(cc1O)C(=O)c2cn(C)c3c(OC)c(OC)c(OC)cc23,1
hep0147,C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)\C(=C\c3csc(C)n3)\C,1
hep0148,COc1cc(OC)cc(c1)N2CCN(CC2)C(=O)Nc3nc4cc(C)ccc4nc3OC,1
