Name,SMILES,Property
CYP2D6_0032,CC(C)[C@@H](OCc1ccccc1)[C@H](C)\C=N/O[C@@H]2O[C@H](COC(=O)C)[C@H](OC(=O)C)[C@H](OC(=O)C)[C@H]2OC(=O)C,1
CYP2D6_0033,C[C@@H](CN1CCCc2nc(C)c(C)cc12)O\N=C/[C@@H](C)[C@H](OCc3ccccc3)C(C)C,1
CYP2D6_0034,C[C@@H](CN1CCCCc2nc(C)c(C)cc12)O\N=C\3/[C@@H]4CCN5N([C@H]4[C@H](O)[C@H]6O[C@H]36)C(=O)N(C5=O)c7ccccc7,1
CYP2D6_0035,CCN1C(=O)[C@H]2CC[C@@H]3[C@H]([C@H](O)[C@H](O)C/C/3=N/O[C@@H]4O[C@H](COC(=O)C)[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@H]4OC(=O)C)[C@@H]2C1=O,1
CYP2D6_0036,CCN1C(=O)[C@H]2CC[C@@H]3[C@H]([C@H](O)[C@H](O)C/C/3=N/O[C@@H](C)CN4CCCCc5nc(C)c(C)cc45)[C@@H]2C1=O,1
CYP2D6_0037,COc1cccc(c1)[C@H]2Oc3ccc(OC)cc3\C(=N/O[C@@H]4O[C@H](COC(=O)C)[C@H](OC(=O)C)[C@H](OC(=O)C)[C@H]4OC(=O)C)\[C@@H]2O,1
CYP2D6_0038,COc1cccc(c1)[C@@H]2Oc3ccc(OC)cc3\C(=N\O[C@@H](C)CN4CCCc5nc(C)c(C)cc45)\[C@@H]2O,1
CYP2D6_0039,COC(=O)C\C=C/[C@@H](C)[C@H](NS(=O)(=O)c1ccc(C)cc1)\C=N/O[C@@H]2O[C@H](COC(=O)C)[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@H]2OC(=O)C,1
CYP2D6_0040,COC(=O)C\C=C/[C@@H](C)[C@H](NS(=O)(=O)c1ccc(C)cc1)\C=N/O[C@@H](C)CN2CCCc3nc(C)c(C)cc23,1
CYP2D6_0041,CC(=O)OC[C@H]1O[C@@H](O\N=C(/C)\CCN2CCCc3nc(C)c(C)cc23)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@H]1OC(=O)C,1
CYP2D6_0042,CC(=O)OC[C@H]1O[C@@H](O\N=C(/C)\CCN2CCCCc3nc(C)c(C)cc23)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@H]1OC(=O)C,1
CYP2D6_0043,C\C(=N/O[C@H]1C=C[C@@H](CC=C)O[C@H]1CO)\CCN2CCCCc3nc(C)c(C)cc23,1
CYP2D6_0044,CC(=O)OC[C@@H]1O[C@H](C\C=N/O[C@@H]2O[C@H](COC(=O)C)[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@H]2OC(=O)C)C=C[C@@H]1OC(=O)C,1
CYP2D6_0045,C[C@@H](CN1CCCc2nc(C)c(C)cc12)O\N=C/C[C@H]3O[C@@H](COC(=O)C)[C@@H](OC(=O)C)C=C3,1
CYP2D6_0046,C[C@@H](CN1CCCCc2nc(C)c(C)cc12)O\N=C/C[C@H]3O[C@@H](COC(=O)C)[C@@H](OC(=O)C)C=C3,1
CYP2D6_0047,CC(=O)OC[C@H]1O[C@@H](O\N=C(/C)\CCC(=O)OC[C@@H]2O[C@@H](C=C[C@@H]2Oc3ccc(C)cc3)C#Cc4ccccc4)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@H]1OC(=O)C,1
CYP2D6_0048,C[C@@H](CN1CCCc2nc(C)c(C)cc12)O\N=C(\C)/CCC(=O)OC[C@@H]3O[C@@H](C=C[C@@H]3Oc4ccc(C)cc4)C#Cc5ccccc5,1
CYP2D6_0049,COc1ccc(O[C@H]2C=C[C@H](O[C@H]2COC(=O)CC\C(=N\O[C@@H]3O[C@H](COC(=O)C)[C@H](OC(=O)C)[C@H](OC(=O)C)[C@H]3OC(=O)C)\C)c4ccccc4)cc1,1
CYP2D6_0050,COc1ccc(O[C@H]2C=C[C@H](O[C@H]2COC(=O)CC\C(=N/O[C@@H](C)CN3CCCc4nc(C)c(C)cc34)\C)c5ccccc5)cc1,1
CYP2D6_0051,CC(=NO[C@@H]1O[C@H](COC(=O)C)[C@H](OC(=O)C)[C@H](OC(=O)C)[C@H]1OC(=O)C)C,1
CYP2D6_0052,C[C@@H](CN1CCCCc2nc(C)c(C)cc12)ON=C(C)C,1
CYP2D6_0053,COc1ccc(cc1)C(=O)CC(=O)c2c(O)cc(OC)cc2OC,1
CYP2D6_0054,Nc1cc2c(nc3c4ccccc4c(N)cc3[n+]2c5cccc6ccccc56)c7ccccc17,1
CYP2D6_0055,O[C@](CCN1CCCCC1)([C@@H]2C[C@@H]3C[C@H]2C=C3)c4ccccc4,1
CYP2D6_0056,COC(=O)NC(C(C(=O)OC)C(=O)OC)c1ccccc1,1
CYP2D6_0057,C\N=C(/N)\N=C(/N)\Nc1cc2ccccc2c3ccccc13,1
CYP2D6_0058,CO\N=C(/C)\CCN1CCCc2nc(C)c(C)cc12,1
CYP2D6_0059,CO\N=C(/C)\CCN1CCCCc2nc(C)c(C)cc12,1
CYP2D6_0060,CCc1cc2CN(CC\C(=N\O[C@@H](C)CN3CCCc4nc(C)c(C)cc34)\C)CCc2nc1CC,1
CYP2D6_0061,COc1ccc(O[C@H]2C=C[C@H](O[C@@H]2CO\N=C(/C)\CCN3CCCc4nc(C)c(C)cc34)c5ccccc5)cc1,1
CYP2D6_0062,N\C(=N/C(=N/CCCCCC\N=C(/N)\N=C(/N)\Nc1ccc(Cl)cc1)/N)\Nc2ccc(Cl)cc2,1
CYP2D6_0063,CCCCCCCC1=CC2=CC(=O)C(C)(OC(=O)C)C(=O)C2=CN1CCc3ccccc3,1
CYP2D6_0064,COc1cccc(c1)[C@@H]2Oc3ccc(Br)cc3C(=O)[C@H]2O,1
CYP2D6_0065,CC(C)[C@H](NC(=O)OC(C)(C)C)[C@@H](O)CC(=O)OC(C)(C)C,1
CYP2D6_0066,CNCCCCCCCCSc1nc(ccc1C(=O)c2cccs2)C(C)C,1
CYP2D6_0067,NNNNN,1
CYP2D6_0068,CNc1ncnc2c1ncn2[C@H]3C[C@H](OP(=O)(O)O)[C@H](COP(=O)(O)O)O3,1
CYP2D6_0069,CSC(=N)N,1
CYP2D6_0070,CC1(C)C(=O)NC2=C1C(=O)C(=O)c3ccccc23,1
CYP2D6_0071,C1CCc2c(C1)c3cccc4CNCCn2c34,1
CYP2D6_0072,Cc1oc2cc(NC(=O)Nc3ccnc4cccnc34)ccc2n1,1
CYP2D6_0073,COC(=O)C1=C(C)N(CC#C)C(=C([C@H]1c2cccc(c2)n3oo3)C(=O)CCO)C,1
CYP2D6_0074,Clc1cc2NC(=O)[C@H]3CNCCN3c2cc1Cl,1
CYP2D6_0075,CCCCCCCC\C=C/CCCCCCCC(=O)N[C@@H](CO)Cc1ccc(O)cc1,1
CYP2D6_0076,N[C@@H](CN1C=C(I)C(=O)N(Cc2ccc(cc2)C(=O)O)C1=O)C(=O)O,1
CYP2D6_0077,Cc1ccc(cc1)S(=O)(=O)\C=C/C#N,1
CYP2D6_0078,N[C@H](CC1=C(Cl)C(=O)NO1)C(=O)O,1
CYP2D6_0079,CCN(CC)CCO[C@H]1CC[C@]2(C)[C@@H]3CC[C@@]4(C)[C@H](CCC4=O)[C@@H]3CC=C2C1,1
CYP2D6_0080,CN1CCc2cc(Br)c(O)cc2[C@@H](C1)c3ccccc3,1
CYP2D6_0081,COC(=O)C1=C(C)NC(=C([C@@H]1c2ccccc2C(F)(F)F)[N+](=O)[O-])C,1
CYP2D6_0082,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](C[C@]12C)c5ccc(cc5)N(C)C,1
CYP2D6_0083,C\C(=C/[C@@H](N)C(=O)O)\CP(=O)(O)O,1
CYP2D6_0084,CC[N+](CC)(CC)CCOc1ccc(\C=C/c2ccccc2)cc1,1
CYP2D6_0085,CCCN(CCC)C[C@@H]1CCCCN1CCNC(=O)N2c3ccccc3C(=O)Nc4cccnc24,1
CYP2D6_0086,COc1ccc(C[C@H]2NC[C@H](O)[C@@H]2OC(=O)C)cc1,1
CYP2D6_0087,CCN(CC)c1ncnc2c1ncn2[C@@H]3O[C@@H](COP(=O)(O)OP(=O)(O)C(Br)(Br)P(=O)(O)O)[C@H](O)[C@H]3O,1
CYP2D6_0088,COc1ccc2[C@H]3CC[C@@]4(C)[C@H](CC[C@H]4[C@H]3CCc2c1)NCCCCCCN5C(=O)C=CC5=O,1
CYP2D6_0089,C[C@@H]1O[C@H](O[C@@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@H](CC[C@@]5(O)[C@@H]4CC[C@]3(O)C2)C6=CC(=O)OC6)[C@@H](O)[C@H](O)[C@H]1O,1
CYP2D6_0090,N[C@@H]([C@@H]1[C@@H](C(=O)O)C1(F)F)C(=O)O,1
CYP2D6_0091,Cn1cc(C(=O)C(=O)N[C@H]2CN3CCC2CC3)c4ccccc14,1
CYP2D6_0092,CC1(C)CO[C@H](CC(=O)O)CN1,1
CYP2D6_0093,N[C@@H](C1[C@@H]([C@H]1C(=O)O)C(=O)O)C(=O)O,1
CYP2D6_0094,COCCNC(=O)COc1ccc(OCCNC[C@@H](O)COc2ccccc2)cc1,1
CYP2D6_0095,COC(=O)\C=C/C(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@H]1[C@]2(CCN3CC6CC6)c45,1
CYP2D6_0096,CN1[C@@H]2CC[C@H]1CC(C2)OC(c3ccc(F)cc3)c4ccc(F)cc4,1
CYP2D6_0097,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)C(=O)CC[C@@]36NC(=O)\C=C/c7ccc(Cl)cc7,1
CYP2D6_0098,Oc1cc2CC[C@@H]3NCc4ccccc4[C@@H]3c2cc1O,1
CYP2D6_0099,N[C@H]([C@H](CC(=O)O)c1ccc(Cl)cc1)C(=O)O,1
CYP2D6_0100,O[C@H]1\C(=C\C(=O)O)\CCCc2ccccc12,1
CYP2D6_0101,CC[C@H](Oc1ccc(Cl)cc1)C(=O)OC2C[C@H]3CC[C@@H](C2)N3C,1
CYP2D6_0102,C[C@@H](C(=O)OC1C[C@H]2CC[C@@H](C1)N2C)c3ccc(Br)cc3,1
CYP2D6_0103,CCCN(C\C=C/I)[C@@H]1CCc2ccc(O)cc2C1,1
CYP2D6_0104,C[C@@H](CCCCC(=O)Nc1ccc(cc1)C(F)(F)F)NCCc2cnc[nH]2,1
CYP2D6_0105,C[C@@H](Cc1cccc(c1)C(F)(F)F)NCCCc2ccccc2,1
CYP2D6_0106,O=C(NCCCN1CCCCCC1)[C@H](C2CCCCC2)c3ccccc3,1
CYP2D6_0107,Oc1ccc(CCNC[C@@H]2CCc3ccccc3C2=O)cc1,1
CYP2D6_0108,C(CN1CCN(C\C=C/c2ccccc2)CC1)OC(c3ccccc3)c4ccccc4,1
CYP2D6_0109,CN([C@H]1CCCC[C@@H]1N2CCCC2)C(=O)c3ccc(Cl)c(Cl)c3,1
CYP2D6_0110,CN([C@H]1CCCC[C@@H]1N2CCCC2)C(=O)Cc3ccc(Cl)c(Cl)c3,1
CYP2D6_0111,CN(C)CCCSc1ccccc1NC(=O)\C=C/c2ccccc2,1
CYP2D6_0112,Fc1ccc(cc1)C(OCCN2CCN(C\C=C/c3ccccc3)CC2)c4ccc(F)cc4,1
CYP2D6_0113,O=C1CC2(CCCC2)CC(=O)N1CCCCNC[C@H]3COc4ccccc4O3,1
CYP2D6_0114,O=C1CC2(CCCC2)CC(=O)N1CCNC[C@H]3COc4ccccc4O3,1
CYP2D6_0115,C([C@H](N1CCCCC1)c2ccccc2)c3ccccc3,1
CYP2D6_0116,CCCC(=O)Nc1ncnc2c1ncn2[C@@H]3O[C@@H]4COP(=O)(O)O[C@H]4[C@H]3OC(=O)CCC,1
CYP2D6_0117,CN1[C@H](C[C@@H](O)c2ccccc2)CCC[C@H]1CC(=O)c3ccccc3,1
CYP2D6_0118,CC[C@H]1[C@@H]2C[C@@H]3[C@@H]4N(C)c5ccccc5[C@@]46C[C@@H]([C@@H]2[C@@H]6O)N3[C@@H]1O,1
CYP2D6_0119,O[C@H]([C@@H]1C[C@@H]2CCN1C[C@H]2C=C)c3ccnc4ccccc34,1
CYP2D6_0120,CC[C@H]1CN2CC[C@@H]1C[C@@H]2[C@H](O)c3ccnc4ccccc34,1
CYP2D6_0121,CC[C@@H]1CN2CC[C@@H]1C[C@H]2[C@@H](O)c3ccnc4ccc(OC)cc34,1
CYP2D6_0122,COc1ccc2nccc([C@@H](O)[C@@H]3C[C@H]4CCN3C[C@H]4C=C)c2c1,1
CYP2D6_0123,Clc1ccc2N(C3CCN(CCCN4C(=O)Nc5ccccc45)CC3)C(=O)Nc2c1,1
CYP2D6_0124,CN1CCC(=C2c3ccccc3CCc4sccc24)CC1,1
CYP2D6_0125,CC[C@H]1CN2CC[C@@H]1C[C@H]2[C@@H](O)c3ccnc4ccc(OC)cc34,1
CYP2D6_0126,CCCN1C[C@H](CSC)C[C@@H]2[C@@H]1Cc3c[nH]c4cccc2c34,1
CYP2D6_0127,CCCN1C[C@H](CSC)C[C@@H]2[C@@H]1Cc3c[nH]c4cccc2c34,1
CYP2D6_0128,CN(C)C\C=C(/c1ccc(Br)cc1)\c2cccnc2,1
CYP2D6_0129,Cc1ccc2c(c1)c3CCC[C@@H]4NCCn2c34,1
CYP2D6_0130,CCOC(=O)c1ccc(OC(=O)CCCCCN=C(N)N)cc1,1
CYP2D6_0131,CCSc1ccc2Sc3ccccc3N(CCCN4CCN(C)CC4)c2c1,1
CYP2D6_0132,CN1CCCC[C@@H]1CCN2c3ccccc3Sc4ccc(cc24)S(=O)C,1
CYP2D6_0133,CN1CCCN=C1\C=C/c2sccc2C,1
CYP2D6_0134,C[C@@H]([C@H](O)c1ccc(O)cc1)N2CCC(Cc3ccccc3)CC2,1
CYP2D6_0135,COc1ccc2nccc([C@H](O)[C@@H]3C[C@H]4CCN3C[C@@H]4C=C)c2c1,1
CYP2D6_0136,CCN(CC)CCC[C@H](C)Nc1c2ccc(Cl)cc2nc3ccc(OC)cc13,1
CYP2D6_0137,CCC(=O)O[C@](Cc1ccccc1)([C@@H](C)CN(C)C)c2ccccc2,1
CYP2D6_0138,C[C@@H](CN(C)C)CN1c2ccccc2Sc3ccccc13,1
CYP2D6_0139,CN1Cc2c3OCOc3ccc2[C@@H]4[C@@H](O)Cc5cc6OCOc6cc5[C@H]14,1
CYP2D6_0140,C[C@@H](Cc1ccccc1)NCCC(c2ccccc2)c3ccccc3,1
CYP2D6_0141,CC[N+](CC)(CC)CC[C@@](O)(C1CCCCC1)c2ccccc2,1
CYP2D6_0142,CO[C@@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@H]1Cc4cn(C)c5cccc2c45,1
CYP2D6_0143,CC[C@@H]1[C@@H]2C[C@H]3[C@H]4N(C)c5ccccc5[C@@]46C[C@@H]([C@H]2[C@@H]6O)N3[C@H]1O,1
CYP2D6_0144,S=C(NC1CCCCC1)N2CCC(CC2)[C@H]3C=NC=N3,1
CYP2D6_0145,Clc1ccc([C@H](Cn2ccnc2)OCc3csc4c(Cl)cccc34)c(Cl)c1,1
CYP2D6_0146,C[C@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@]1(OC(=O)c5occc5)C(=O)CCl,1
CYP2D6_0147,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(c1)[C@@H](O)CNC(C)(C)C,1
CYP2D6_0148,CN(C\C=C/c1ccccc1)Cc2cccc3ccccc23,1
CYP2D6_0149,Clc1ccc(CS[C@@H](Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1,1
CYP2D6_0150,COC(=O)C1=C(C)NC(=C([C@H]1c2cccc(c2)[N+](=O)[O-])C(=O)OCCN(C)Cc3ccccc3)C,1
CYP2D6_0151,FC(F)(F)COc1ccc(OCC(F)(F)F)c(c1)C(=O)NC[C@@H]2CCCCN2,1
CYP2D6_0152,CCCCCCCCN[C@@H](C)[C@H](O)c1ccc(SC(C)C)cc1,1
CYP2D6_0153,CCN(CC)C(=O)N[C@@H]1C[C@@H]2[C@H](Cc3c[nH]c4cccc2c34)N(C)C1,1
CYP2D6_0154,Clc1ccc([C@H](Cn2ccnc2)OCC=C)c(Cl)c1,1
CYP2D6_0155,Clc1ccc([C@H](Cn2ccnc2)OCc3c(Cl)cccc3Cl)c(Cl)c1,1
CYP2D6_0156,Clc1ccc(CO[C@@H](Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1,1
CYP2D6_0157,C[C@@H](Cc1cccc(c1)C(F)(F)F)NCCOC(=O)c2ccccc2,1
CYP2D6_0158,CCCC[C@H](CC)C\N=C(/N)\N\C(=N\CCCCCC\N=C(/N)\N\C(=N\C[C@@H](CC)CCCC)\N)\N,1
CYP2D6_0159,CN1CCC2=C[C@H](O)[C@@H]3OC(=O)c4cc5OCOc5cc4[C@H]3[C@@H]12,1
CYP2D6_0160,CCN(CC)C(=O)N[C@@H]1CN(C)[C@H]2Cc3c[nH]c4cccc(C2=C1)c34,1
CYP2D6_0161,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]3[C@@H]1Cc4cn(C)c5cccc3c45,1
CYP2D6_0162,C[C@]12Cc3cnoc3C=C1CC[C@H]4[C@H]2CC[C@@]5(C)[C@@H]4CC[C@@]5(O)C#C,1
CYP2D6_0163,C[C@H](NCCC(c1ccccc1)c2ccccc2)c3ccccc3,1
CYP2D6_0164,C(C(C1CCCCC1)C2CCCCC2)[C@@H]3CCCCN3,1
CYP2D6_0165,CN1[C@@H](C[C@@H](O)c2ccccc2)CCC[C@@H]1C[C@H](O)c3ccccc3,1
CYP2D6_0166,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)[C@@H](C)Cc2ccc(OC)cc2,1
CYP2D6_0167,O[C@H]1C=C2CCN3Cc4cc5OCOc5cc4[C@@H]([C@H]1O)[C@@H]23,1
CYP2D6_0168,CN1CCC[C@@H](CC2c3ccccc3Sc4ccccc24)C1,1
CYP2D6_0169,Cc1cccc(CN2CCN(CC2)[C@@H](c3ccccc3)c4ccc(Cl)cc4)c1,1
CYP2D6_0170,CN1C[C@H](CO)C=C2[C@@H]1Cc3c[nH]c4cccc2c34,1
CYP2D6_0171,C[C@@H](COc1ccccc1)N[C@@H](C)[C@H](O)c2ccc(O)cc2,1
CYP2D6_0172,CCN(CC)CCOC(=O)[C@H](C1CCCCC1)c2ccccc2,1
CYP2D6_0173,O=C(Nc1ccccc1)OC[C@H](CN2CCCCC2)OC(=O)Nc3ccccc3,1
CYP2D6_0174,C[C@@H](CNC1CCCCC1)OC(=O)c2ccccc2,1
CYP2D6_0175,CCCC[C@H](CC)CN1CN(C[C@@H](CC)CCCC)CC(C)(N)C1,1
CYP2D6_0176,CC[N@+]1(C)CCC[C@H](C1)OC(=O)C(O)(c2ccccc2)c3ccccc3,1
CYP2D6_0177,CN([C@@H]1CCCC[C@H]1N2CCCC2)C(=O)Cc3ccc(Cl)c(Cl)c3,1
CYP2D6_0178,CCCN1C[C@@H](CSC)C[C@@H]2[C@@H]1Cc3c[nH]c4cccc2c34,1
CYP2D6_0179,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@]56[C@@H](Oc1c25)c7oc8ccccc8c7C[C@]36O,1
CYP2D6_0180,CSc1ccc2Sc3ccccc3C[C@@H](N4CCN(C)CC4)c2c1,1
CYP2D6_0181,Oc1ccc2C[C@@H]3[C@H]4CCCC[C@]4(CCN3CC=C)c2c1,1
CYP2D6_0182,CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c(O)c1,1
CYP2D6_0183,C[C@@H]([C@H](O)c1ccc(O)cc1)N2CCC(Cc3ccccc3)CC2,1
CYP2D6_0184,C[C@@H]([C@H](O)c1ccc(O)cc1)N2CCC(Cc3ccccc3)CC2,1
CYP2D6_0185,Cn1cc(nc1c2ccc(OC[C@@H](O)CNCCOc3ccc(O)c(c3)C(=O)N)cc2)C(F)(F)F,1
CYP2D6_0186,N[C@H](CN1C=CC(=O)NC1=O)C(=O)O,1
CYP2D6_0187,C[C@H](N)CN1CCc2ccc(Br)cc12,1
CYP2D6_0188,CC(C)(C)c1ccc(cc1)[C@@H](O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,1
CYP2D6_0189,CSc1ccc2Sc3ccccc3N(CC[C@H]4CCCCN4C)c2c1,1
CYP2D6_0190,C[C@@H](CN(C)C)CN1c2ccccc2CCc3ccccc13,1
CYP2D6_0191,CCN(CC)C(=O)N[C@H]1C[C@@H]2[C@H](Cc3c[nH]c4cccc2c34)N(C)C1,1
CYP2D6_0192,Cc1cccc(\C=C/c2ccccc2)n1,1
CYP2D6_0193,CCc1ccccc1OC[C@H](O)CN[C@@H]2CCc3ccccc3C2,1
CYP2D6_0194,OCc1cc(ccc1O)[C@@H](O)CNCCCCCCOCCCCc2ccccc2,1
CYP2D6_0195,Oc1cc2CCN(CC=C)C[C@@H](c3ccccc3)c2cc1O,1
CYP2D6_0196,Oc1cc2[C@@H](CNCCc2c(Cl)c1O)c3ccccc3,1
CYP2D6_0197,O=C1NCN(c2ccccc2)C13CCN(C[C@H]4COc5ccccc5O4)CC3,1
CYP2D6_0198,CO[C@@]1(COc2ccccc2O1)C3=NCCN3,1
CYP2D6_0199,C[C@@H](CN1CCC(Cc2ccccc2)CC1)[C@H](O)c3ccc(O)cc3,1
CYP2D6_0200,CCN(CC)CCC[C@H](C)Nc1c2ccc(Cl)cc2nc3ccc(OC)cc13,1
CYP2D6_0201,O=C1Oc2cc3occc3c(OCCCCc4ccccc4)c2C=C1,1
CYP2D6_0202,CCCCCCCCCC(=O)N[C@@H](CN1CCOCC1)[C@@H](O)c2ccccc2,1
CYP2D6_0203,CC(C)(NC(=O)CBr)C1CCC(C)(CC1)NC[C@@H](O)COc2cccc3[nH]ccc23,1
CYP2D6_0204,CCCN(CCc1ccccc1)[C@H]2CCc3c(O)cccc3C2,1
CYP2D6_0205,CN1CCN(CC1)[C@@H]2Cc3ccccc3Sc4ccc(Cl)cc24,1
CYP2D6_0206,CC(C)c1cc(F)cc2CC[C@](CCN(C)CCCc3nc4ccccc4[nH]3)(Cc12)OC(=O)C5CC5,1
CYP2D6_0207,COc1ccccc1N2CCN(C[C@@H](O)COc3cccc4ccccc34)CC2,1
CYP2D6_0208,CNCC[C@H](Oc1ccccc1OC)c2ccccc2,1
