Name,SMILES,Property
BBB110,C=Cc1ccccc1,1
BBB111,CN1CN(c2ccccc2)C3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)C1=O,1
BBB112,O=C1CC2(CCCC2)CC(=O)N1CCCCN3CCN(CC3)c4ncccn4,1
BBB113,CCC(C)N(C)C(=O)c1cc2ccccc2c(n1)c3ccccc3Cl,1
BBB114,CC(C)c1cccc(C(C)C)c1O,1
BBB115,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,1
BBB116,Clc1ccc2NC(=O)CN=C(c3ccccc3)c2c1,1
BBB117,CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13,1
BBB118,CCCCCCCCC,1
BBB119,Cc1cccc2C3CNCCC3(O)c4ccccc4Oc12,1
BBB120,C1CCN(CC1)C2(CCCCC2)c3ccccc3,1
BBB121,CNCCCN1c2ccccc2CCc3cc(O)ccc13,1
BBB122,CN1CCN2C(C1)c3ccccc3Cc4cccnc24,1
BBB123,CC1C2Cc3ccc(O)cc3C1(C)CCN2CC=C(C)C,1
BBB124,COc1ccc2CC3C4C=CC(O)C5Oc1c2C45CCN3C,1
BBB125,CC(C)CCOC(=O)C,1
BBB126,CCCCCOC(=O)C,1
BBB127,CCCOC(=O)c1ccc(N)cc1,1
BBB128,CC(C)Br,1
BBB129,CCC(=O)N(C1CCN(CCc2ccccc2)CC1)c3ccccc3,1
BBB130,CNCCCN1c2ccccc2Sc3ccccc13,1
BBB131,S=C=S,1
BBB132,COC(=O)C1C(CC2CCC1N2C)OC(=O)c3ccccc3,1
BBB133,OC1N=C(c2ccccc2)c3cc(Cl)ccc3NC1=O,1
BBB134,COc1ccc(cc1OC2CCCC2)C3CNC(=O)C3,1
BBB135,CC(C)(C)C1CCCCC1,1
BBB136,Cc1nnc2CN=C(c3ccccc3Cl)c4cc(Cl)ccc4n12,1
BBB137,OC(C1CCCCN1)c2cc(nc3c(cccc23)C(F)(F)F)C(F)(F)F,1
BBB138,CN(C)CCOC(C)(c1ccccc1)c2ccccn2,1
BBB139,CC(C)NCC(O)COc1cccc2ccccc12,1
BBB140,CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,1
BBB141,C1CNc2ccccc2C1,1
BBB142,CCCCCCCCCC,1
BBB143,CC1N(CCc2ccccc12)c3nc(Nc4ccc(F)cc4)nc(C)c3C,1
BBB144,C(CNc1ccccn1)COc2cccc(CN3CCCCC3)c2,1
BBB145,CCCCCCCC,1
BBB146,CCCCCCC=C,1
BBB147,CCCCC,1
BBB148,CN(C)C(=O)C(CCN1CCC(O)(CC1)c2ccc(Cl)cc2)(c3ccccc3)c4ccccc4,1
BBB149,COCCCCC(=NOCCN)c1ccc(cc1)C(F)(F)F,1
BBB150,CCCCCC,1
BBB151,CCCCCCC,1
BBB152,CN1CCC2(O)C(C1)c3cccc(C)c3Oc4ccccc24,1
BBB153,OC(CCN1CCCCC1)(C2CC3CC2C=C3)c4ccccc4,1
BBB154,CCCCCCCC=C,1
BBB155,CCCCCC(C)C,1
BBB156,CCN(C)C(=O)Oc1cccc(c1)C(C)N(C)C,1
BBB157,CN(C)CCC=C1c2ccccc2CCc3ccccc13,1
BBB158,COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC,1
BBB159,CCCC(C)CC,1
BBB160,CC(N)Cc1ccccc1,1
BBB161,CNC(C)Cc1ccccc1,1
BBB162,CC1CCCC1,1
BBB163,CCCCCCCCC=C,1
BBB164,CC1CCCCC1,1
BBB165,CCCC(C)C,1
BBB166,NCCCN1c2ccccc2Sc3ccc(Cl)cc13,1
BBB167,CCCCCCC(C)C,1
BBB168,Ic1ccc(CN2CCCCC2)cc1CN3CCCCC3,1
BBB169,CN1CCN2C(C1)c3ccccc3Cc4ccccc24,1
BBB170,CN1CCC2(C)C1N(C)c3ccc(OC(=O)Nc4ccccc4)cc23,1
BBB171,CC(C)(C)OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl,1
BBB172,CCCCCCN1CCN(CC1)c2ccc(I)cc2,1
BBB173,CCC(C)CC,1
BBB174,NCCCN1c2ccccc2CCc3ccccc13,1
BBB175,CC1CCC(C)C(C)C1,1
BBB176,CN1CC2C(C1)c3cc(Cl)ccc3Oc4ccccc24,1
BBB177,CCC(C)(C)C,1
BBB178,CCCCCCCC(C)C,1
BBB179,CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13,1
BBB180,CN(C)CCCN1c2ccccc2CCc3ccccc13,1
BBB181,CC1CCCCC1C,1
BBB182,CNC(C)CC1CCCCC1,1
BBB183,C1CCCCC1,1
BBB184,IC=CCN1CCC(COc2ccc(cc2)C#N)CC1,1
BBB185,O=C(CCC1CCN(Cc2ccccc2)CC1)c3ccc4CCCCNc4c3,1
BBB186,COCCc1ccc(OCC(O)CNC(C)C)cc1,1
BBB187,CNCCCN1c2ccccc2CCc3ccccc13,1
BBB188,CN(C)CCCN1c2ccccc2Sc3ccccc13,1
BBB189,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,1
BBB190,CNCCCN1c2ccccc2Sc3ccc(Cl)cc13,1
BBB191,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Br)cc3,1
BBB192,CN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,1
BBB193,CN(C)CCCN1c2ccccc2Sc3ccc(cc13)C(F)(F)F,1
BBB194,OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,1
BBB195,CNC1CCC(c2ccc(Cl)c(Cl)c2)c3ccccc13,1
BBB196,FC(F)(F)c1ccc(nc1Cl)N2CCNCC2,1
BBB197,CCCC(=O)c1ccc2Sc3ccccc3N(CCCN4CCN(C)CC4)c2c1,1
BBB198,CCC1(C)CC(=O)NC1=O,0
BBB199,COc1ccc2CC3N(C)CCC45C(Oc1c24)C(=O)CCC35O,0
BBB200,CC(C)c1onc(n1)c2ncn3c2CN(C)C(=O)c4c(Cl)cccc34,0
BBB201,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0
BBB202,CC1(C)SSC(C)(C)C(NC(=O)C(N)Cc2ccc(O)cc2)C(=O)NCC(=O)NC(Cc3ccccc3)C(=O)NC1C(=O)O,0
BBB203,CCNC(=NC#N)NCCSCc1ncccc1Br,0
BBB204,COc1cccnc1CCCCNC2=NC(=O)C(=CN2)Cc3ccc(C)nc3,0
BBB205,Cc1ccc(CC2=CNC(=NC2=O)NCCCCc3ncc(Br)cc3C)cn1,0
BBB206,OC1=C(Oc2cc(O)cc(O)c2C1=O)c3ccc(O)c(O)c3,0
BBB207,CC(=O)Nc1cccc(c1)c2csc(N=C(N)N)n2,0
BBB208,CNC(=NC#N)Nc1cccc(c1)c2csc(N=C(N)N)n2,0
BBB209,CNC(=NC#N)NCCSCc1nc[nH]c1C,0
BBB210,NCCc1cn2ccccc2n1,0
BBB211,Cc1ccccc1N=C2NCCN2,0
BBB212,Cc1ccc(N=C2NCCN2)c(C)c1,0
BBB213,CN(C)Cc1oc(CSCCNC2=NC(=O)C(=CN2)Cc3ccc4ccccc4c3)cc1,0
BBB214,Clc1ccc(cc1)C(C#N)c2c(Cl)cc(cc2Cl)N3N=CC(=O)NC3=O,0
BBB215,OCC1CCC(O1)n2cnc3C(=O)NC=Nc23,0
BBB216,COc1ccc2N(C(C)C(CC(=O)O)c2c1)C(=O)c3ccc(Cl)cc3,0
BBB217,CNC(=C[N+](=O)[O-])NCCSc1oc(CN(C)C)cc1,0
BBB218,CNC(=NCCSCc1oc(CN(C)C)cc1)[CH-][N+](=O)[O-],0
BBB219,CN(C)c1cc(ccn1)c2n[nH]c(N)n2,0
BBB220,CN(C)Cc1oc(CSCCNc2[nH]ccc2[N+](=O)[O-])cc1,0
BBB221,CN1CC(C=C2C1Cc3c[nH]c4cccc2c34)C(=O)NC5(C)OC6(O)C7CCCN7C(=O)C(Cc8ccccc8)N6C5=O,0
BBB222,CN(C)Cc1oc(CSCCNC2=NC(=O)C(=CN2)Cc3ccc(C)nc3)cc1,0
BBB223,COC(=O)C1=C(O)C=C(CC1C)Nc2cccc(c2)[N+](=O)[O-],0
BBB224,CN(C)C(=O)CN1N=C(C=CC1=O)c2c(nn3ccccc23)c4ccccc4,0
BBB225,COC(=O)C1C(C)CC(=CC1=O)Nc2cccc(c2)[N+](=O)[O-],0
BBB226,Clc1cccc(c1)C(c2ccc3[nH]cnc3c2)n4ccnc4,0
BBB227,COc1cc2CCN(c2cc1CNC3C4CCN(C4)C3C(c5ccccc5)c6ccccc6)S(=O)(=O)C,0
BBB228,OC(=O)CCCCON=C(c1cccnc1)c2cccc(c2)C(F)(F)F,0
BBB229,COC(=O)C1=C(O)C=C(CC1C)Nc2ccc(Cl)cc2,0
BBB230,COC(=O)C1C(C)CC(=CC1=O)Nc2ccc(Cl)cc2,0
BBB231,COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3,0
BBB232,CC12CCC(=O)C=C1CCC3C4CCC(O)(C(=O)CO)C4(C)CC(O)C23,0
BBB233,COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)c4occc4,0
BBB234,Nc1cccc(CN2CCC(CC2)NC(=O)C(O)(C3CCC(F)(F)C3)c4ccccc4)n1,0
BBB235,Cc1cc(Cl)ccc1N=C2NCCN2,0
BBB236,NC1=Nc2c(ncn2COCCO)C(=O)N1,0
BBB237,COc1ccc2[nH]c(nc2c1)S(=O)Cc3ncc(C)c(OC)c3C,0
BBB238,CNC(=NC#N)NCCSCc1csc(N=C(N)N)n1,0
BBB239,NC(Cc1ccc(F)cc1)C(=O)O,0
BBB240,COC1=CC=C2C(=CC1=O)C(CCc3cc(OC)c(OC)c(OC)c23)NC(=O)C,0
BBB241,COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(C)O,0
BBB242,Oc1ccc(cc1)C2CC(=O)c3c(O)cc(O)cc3O2,0
BBB243,NC1=NC(=O)N(C=C1)C2CC(CO)C(CO)O2,0
BBB244,CCC1NC(=O)C(C(O)C(C)CC=CC)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,0
BBB245,CC1=CN(C2CC(C=[N+]=[N-])C(CO)O2)C(=O)NC1=O,0
BBB246,CC1CN(CCC1(C(=O)O)c2ccccc2)C3CCC(CC3)(C#N)c4ccc(F)cc4,0
BBB247,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,0
BBB248,CCC(C)N1N=CN(C1=O)c2ccc(cc2)N3CCN(CC3)c4ccc(OCC5COC(CSc6nncn6C)(O5)c7ccc(Cl)cc7)cc4,0
BBB249,CC(C)C(NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)NC(CC(O)C(Cc2ccccc2)NC(=O)OCc3cncs3)Cc4ccccc4,0
BBB250,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0
BBB251,OC(=O)c1cc[nH]c1NCCSCc2ncccc2Br,0
BBB252,Cc1ccc(N=C2NCCN2)c(Cl)c1,0
BBB253,CC(=O)N1CCN(CC1)c2ccc(OCC3COC(Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2,0
BBB254,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(=O)C)C2C(OC(=O)c4ccccc4)C5(O)CC(OC(=O)C(O)C(NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0
BBB255,CN1CN(c2ccc(Br)cc2)C3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)C1=O,0
BBB256,CC(C)NCC(O)COc1ccc(NC(=O)C)cc1,0
BBB257,NC(Cc1ccc(cc1)N(CCCl)CCCl)C(=O)O,0
BBB258,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C1CCC2C(=O)CO,0
BBB259,CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,0
BBB260,CCN1CN(c2ccc(Br)cc2)C3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)C1=O,0
BBB261,CCCN(CCC)CCc1cc(O)c2NC(=O)Cc2c1,0
BBB262,COc1cc2CC(C)N(c2cc1CNC3CCCNC3c4ccccc4)S(=O)(=O)C,0
BBB263,CN1CCC23C4Oc5c(O)ccc(CC1C2C=CC4O)c35,0
BBB264,CC(C)(C)NCC(O)COc1cccc2NC(=O)CCc12,0
BBB265,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)O,0
BBB266,CNS(=O)(=O)Cc1ccc2[nH]c(CCN(C)C)cc2c1,0
BBB267,CC(C)(C)[N+](=Cc1cc[n+]([O-])cc1)[O-],0
BBB268,COc1ccc(cc1CNC2CCCNC2c3ccccc3)N(c4nc(C)c(C)s4)S(=O)(=O)C,0
BBB269,CN1C(=O)N(C)c2[nH]cnc2C1=O,0
BBB270,NC(=O)C1c2ccccc2C3OC3c4ccccc14,0
BBB271,CC(=O)CN1N=C(C=CC1=O)c2c(nn3ccccc23)c4ccccc4,0
BBB272,CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2,0
BBB273,CCNC(=NCCSCc1ncccc1Br)NC#N,0
BBB274,COc1cccnc1CCCCNC2=NC=C(Cc3ccc(C)nc3)C(=O)N2,0
BBB275,Cc1ccc(CC2=CN=C(NCCCCc3ncc(Br)cc3C)NC2=O)cn1,0
BBB276,CN=C(NC#N)Nc1cccc(c1)c2csc(N=C(N)N)n2,0
BBB277,Cc1nnc2C(O)N=C(c3ccccc3)c4cc(Cl)ccc4n12,0
BBB278,OCC1CCC(O1)n2cnc3C(=O)N=CNc23,0
BBB279,OCc1nnc2CN=C(c3ccccc3)c4cc(Cl)ccc4n12,0
BBB280,CNC(=C[N+](=O)[O-])NCCSCc1oc(CN(C)C)cc1,0
BBB281,CN(C)c1cc(ccn1)c2nc(N)n[nH]2,0
BBB282,CN=C(NCCSCc1nc[nH]c1C)NC#N,0
BBB283,NC1=NC(=O)c2ncn(COCCO)c2N1,0
BBB284,COc1ccc2nc([nH]c2c1)S(=O)Cc3ncc(C)c(OC)c3C,0
BBB285,CN=C(NCCSCc1csc(N=C(N)N)n1)NC#N,0
BBB286,CCC1NC(=O)C(C(O)C(C)C=CC)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,0
BBB287,CN1C2CCCC1CC(C2)NC(=O)c3nn(C)c4ccccc34,0
BBB288,CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CC(O)CCC5=N1,0
BBB289,COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC,0
BBB290,CCCC(CCC)C(=O)O,0
BBB291,CC(C)(C)[N+](=O)C=C1C=CN(O)C=C1,0
BBB292,CN1C(=O)N(C)c2nc[nH]c2C1=O,0
BBB293,OC(=O)COCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,0
BBB294,COc1cc(cc(OC)c1O)C2C3C(COC3=O)C(OC4OC5COC(C)OC5C(O)C4O)c6cc7OCOc7cc26,0
BBB295,COC1(NC(=O)C2SC(=C(C(=O)N)C(=O)O)S2)C3SCC(=C(N3C1=O)C(=O)O)CSc4nnnn4C,0
BBB296,CN1Cc2c(ncn2c3cccc(Cl)c3C1=O)c4noc(n4)C(C)(O)CO,0
BBB297,OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl,0
BBB298,OCC(O)C(O)C(O)C(O)CO,0
BBB299,CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)NC(CCC(=O)O)C(=O)O,0
BBB300,NCCc1nccs1,0
BBB301,CCCN1C(=O)N(CCC)c2nc([nH]c2C1=O)C3CCC(=O)C3,0
BBB302,CC1(C)C(O)CCC2(C)C1CCC3(C)C2C(=O)C=C4C5CC(C)(CCC5(C)CCC34C)C(=O)O,0
BBB303,CN1Cc2c(ncn2c3cccc(Cl)c3C1=O)c4noc(n4)C(C)(C)O,0
BBB304,CCc1cccc2c3CCOC(CC)(CC(=O)O)c3[nH]c12,0
BBB305,NCCc1nc(cs1)c2ccccc2,0
BBB306,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c3ccc(Cl)cc3,0
BBB307,OC(=O)c1ccc(cc1)c2ccccc2,0
BBB308,CC1OC(CC(O)C1O)OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C7(C)C(CCC67O)C8=CC(=O)OC8)C4)OC3C)OC2C,0
BBB309,NC1=NC(=O)N(C=C1)C2CCC(CO)O2,0
BBB310,NC(=Nc1nc(cs1)c2cccc(N)c2)N,0
BBB311,CC(C)CC1N2C(=O)C(NC(=O)C3CN(C)C4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(OC2(O)C7CCCN7C1=O)C(C)C,0
BBB312,OC(=O)c1ccccc1O,0
BBB313,O=C1C=CC=C2C3CNCC(C3)CN12,0
BBB314,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,0
BBB315,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)C7C(O)(C(OC(=O)C)C8(CC)C=CCN9CCC67C89)C(=O)OC)C1,0
BBB316,CC(C)(C(=O)O)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,0
BBB317,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc3ccccc3)NC(=O)C(CC(=O)N)NC(=O)c4ccc5ccccc5n4,0
BBB318,Cc1c(O)cccc1C(=O)NC(CSc2ccccc2)C(O)CN3CC4CCCCC4CC3C(=O)NC(C)(C)C,0
BBB319,CC(C)NCC(O)COc1ccc(CC(=O)N)cc1,0
BBB320,CON1C=C(C(=O)O)C(=O)c2cc3OCOc3cc12,0
BBB321,COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(=O)CO,0
BBB322,Clc1ccc2N(C3CCN(CCCN4C(=O)Nc5ccccc45)CC3)C(=O)Nc2c1,0
BBB323,NC(Cc1ccc(O)c(O)c1)C(=O)O,0
BBB324,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc3ccccc3)C(=O)NC4C(O)Cc5ccccc45,0
BBB325,CN(C)Cc1oc(CSCCNc2[nH]cc(Cc3ccccc3)c2[N+](=O)[O-])cc1,0
BBB326,CC1=CN(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC1=O,0
